"","ID","site","location","landscape","replicate","bbspecies","bborgan","kingdom","phylum","order","family","genus","species","plant.species","Abundance","binom.abund","native_exotic","pollination_mode","Flowering_months_duration","start_flowering","growth_form_category","plant_height_m","reference","inflorescence","structural_blossom_class","symmetry","nectar","pollen","oil","sugar.concentration","growth_form_numeric","structural_blossom_numeric","symmetry_numeric"
"3966","26_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Myrtales","Lythraceae","Lythrum","salicaria","Lythrum salicaria",0.0219183100311374,1,"N","biotic",2,7,"herb",1.2,NA,"1","stalk_disk","actinomorph",1,1,0,64.45,1,4,2
"3967","14_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","media","Plantago media",0.0219165349939585,1,"N","abiotic",3,5,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"3968","19_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.021911784218208,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3969","07_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Tilia","hyrcana","Tilia hyrcana",0.0219061087541247,1,"E","biotic",NA,NA,"tree",NA,NA,"1","dish_bowl","actinomorph",NA,NA,NA,NA,4,3,2
"3970","04_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Tilia","hyrcana","Tilia hyrcana",0.0218926461147431,1,"E","biotic",NA,NA,"tree",NA,NA,"1","dish_bowl","actinomorph",NA,NA,NA,NA,4,3,2
"3971","05_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Boraginales","Boraginaceae","Symphytum","officinale","Symphytum officinale",0.0218815965563389,1,"N","biotic",4,5,"herb",1.5,NA,"1","tube","actinomorph",1,1,0,NA,1,6,2
"3972","19_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0218718446601942,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"3973","15_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Fabaceae spc",NA,"Fabaceae sp.",0.0218609691902771,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3974","35_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0218348326683255,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3975","33_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0218264524366887,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3976","17_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","lanceolata","Plantago lanceolata",0.0218036976492529,1,"N","abiotic",6,4,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"3977","29_ZHRF_lB","ZHRF","ZH","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0217957687019034,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3978","32_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Medicago","sativa","Medicago sativa",0.0217719938216833,1,"N","biotic",3,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,63.5,1,1,1
"3979","32_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0217318140295206,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3980","19_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.0217188101391104,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"3981","30_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0217167195681072,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"3982","29_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0217135787194556,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3983","14_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Hypochaeris","radicata","Hypochaeris radicata",0.0216940767482284,1,"N","biotic",5,6,"herb",0.6,NA,"1","dish_bowl","actinomorph",1,1,0,1171.61,1,3,2
"3984","31_BSUB_pB","BSUB","BS","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0216807856660919,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3985","29_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Fabaceae spc",NA,"Fabaceae sp.",0.0216635311555784,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3986","24_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Vicia","sepium","Vicia sepium",0.0216569991994494,1,"N","biotic",4,4,"herb",1,NA,"1","flag","sigomorph",1,1,0,56,1,1,1
"3987","08_ZHRE_pB","ZHRE","ZH","R","E","B.pascuorum","B","Viridiplantae","Streptophyta","Ericales","Balsaminaceae","Impatiens","glandulifera","Impatiens glandulifera",0.0216496028356135,1,"E","biotic",2,7,"herb",0.2,NA,"1","gullet","sigomorph",1,1,0,60.15,1,2,1
"3988","18_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Malpighiales","Hypericaceae","Hypericum","perforatum","Hypericum perforatum",0.0216150576806315,1,"N","biotic",4,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",0,1,0,0,1,3,2
"3989","32_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0215651400622499,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3990","04_BSRD_lL","BSRD","BS","R","D","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0215593137054175,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3991","10_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0215533153485731,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3992","06_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0215511228902218,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"3993","07_BERD_lB","BERD","BE","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0214842643810531,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3994","06_BSUC_lB","BSUC","BS","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0214716377507075,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"3995","34_ZHRF_lB","ZHRF","ZH","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0214542361701758,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3996","22_BERD_pB","BERD","BE","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Ericales","Balsaminaceae","Impatiens","glandulifera","Impatiens glandulifera",0.0214285714285714,1,"E","biotic",2,7,"herb",0.2,NA,"1","gullet","sigomorph",1,1,0,60.15,1,2,1
"3997","11_ZHRF_lB","ZHRF","ZH","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lathyrus","pratensis","Lathyrus pratensis",0.0214276737463868,1,"N","biotic",2,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,952.69,1,1,1
"3998","16_BEUB_lB","BEUB","BE","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0213998458044217,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"3999","35_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Hyssopus","officinalis","Hyssopus officinalis",0.021376244267979,1,"E","biotic",3,7,"herb",0.6,NA,"1","gullet","sigomorph",1,1,0,45.56666667,1,2,1
"4000","11_ZHRF_lB","ZHRF","ZH","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0213648359934649,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4001","25_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Helianthus","pauciflorus","Helianthus pauciflorus",0.021325787639325,1,"E","biotic",2,8,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4002","13_ZHUA_lL","ZHUA","ZH","U","A","B.lapidarius","L","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","lanceolata","Plantago lanceolata",0.0213214620431115,1,"N","abiotic",6,4,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"4003","34_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0213167373140911,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4004","04_BSUB_lB","BSUB","BS","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Asteraceae spc","sp.","Asteraceae sp.",0.021273424984166,1,NA,NA,NA,NA,"herb",NA,NA,NA,"dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4005","21_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Rosales","Rosaceae","Potentilla","recta","Potentilla recta",0.0212648615397669,1,"N","biotic",2,6,"herb",0.7,NA,"1","dish_bowl","actinomorph",1,1,0,30.85,1,3,2
"4006","32_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Linaria","purpurea","Linaria purpurea",0.0212587231842853,1,"N","biotic",5,6,"herb",0.6,NA,"1","gullet","sigomorph",1,1,0,180.13,1,2,1
"4007","16_ZHRE_lL","ZHRE","ZH","R","E","B.lapidarius","L","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","media","Plantago media",0.0212526234397437,1,"N","abiotic",3,5,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"4008","23_ZHUB_lL","ZHUB","ZH","U","B","B.lapidarius","L","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0212329251893269,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4009","16_ZHRE_pL","ZHRE","ZH","R","E","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0212307648988441,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4010","23_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","alpestre","Trifolium alpestre",0.0212221274069677,1,"N","biotic",3,6,"herb",0.11,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4011","24_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","lanceolata","Plantago lanceolata",0.0212216120560105,1,"N","abiotic",6,4,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"4012","08_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Ononis","spinosa","Ononis spinosa",0.0212054942624763,1,"N","biotic",2,6,"shrub",0.45,NA,"1","flag","sigomorph",0,1,0,NA,2,1,1
"4013","11_BEUB_pL","BEUB","BE","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0211979410388395,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4014","13_BEUA_pB","BEUA","BE","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lathyrus","pratensis","Lathyrus pratensis",0.0211874913899986,1,"N","biotic",2,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,952.69,1,1,1
"4015","29_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0211424002842676,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4016","03_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asparagales","Amaryllidaceae","Allium","sphaerocephalon","Allium sphaerocephalon",0.0211214762800263,1,"N","biotic",2,6,"herb",0.75,NA,"1","dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4017","23_ZHUB_lB","ZHUB","ZH","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0211075731214916,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4018","12_BEUC_pB","BEUC","BE","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Salvia","pratensis","Salvia pratensis",0.0211024671091761,1,"N","biotic",4,5,"herb",1,NA,"1","gullet","sigomorph",1,1,0,67,1,2,1
"4019","30_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0211019494888309,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4020","17_ZHUB_pL","ZHUB","ZH","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Lamiales","Bignoniaceae","Catalpa","bignonioides","Catalpa bignonioides",0.0211009174311927,1,"E","biotic",2,6,"tree",18,NA,"1","gullet","sigomorph",1,1,0,56,4,2,1
"4021","21_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Campanulaceae","Campanula","glomerata","Campanula glomerata",0.0210998141467148,1,"N","biotic",4,6,"herb",0.4,NA,"1","bell_trumpet","actinomorph",1,1,0,40.05,1,5,2
"4022","07_BSUB_pL","BSUB","BS","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Melissa","officinalis","Melissa officinalis",0.0210738529870375,1,"N","biotic",3,6,"herb",1.5,NA,"1","gullet","sigomorph",1,1,0,27.2,1,2,1
"4023","11_ZHRD_lB","ZHRD","ZH","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Lotus","corniculatus","Lotus corniculatus",0.0210680153699629,1,"N","biotic",3,5,"herb",0.4,NA,"1","flag","sigomorph",1,1,0,26.25789474,1,1,1
"4024","07_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0210558613151284,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4025","11_BSRF_lB","BSRF","BS","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0210016415076121,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4026","07_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Centaurea","scabiosa","Centaurea scabiosa",0.0209985333222041,1,"N","biotic",3,6,"herb",2,NA,"1","dish_bowl","actinomorph",1,1,0,55.53333333,1,3,2
"4027","09_BSRF_pB","BSRF","BS","R","F","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","media","Plantago media",0.0209921219496573,1,"N","abiotic",3,5,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"4028","12_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Linaria","vulgaris","Linaria vulgaris",0.0209873500903565,1,"N","biotic",4,6,"herb",1.2,NA,"1","gullet","sigomorph",1,1,0,39,1,2,1
"4029","01_BEUB_lB","BEUB","BE","U","B","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Teucrium","chamaedrys","Teucrium chamaedrys",0.0209849412781901,1,"N","biotic",3,6,"shrub",0.5,NA,"1","gullet","sigomorph",1,1,0,61.02,2,2,1
"4030","24_ZHRD_pB","ZHRD","ZH","R","D","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0209673244260369,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4031","16_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Plantaginaceae","Plantago","lanceolata","Plantago lanceolata",0.020960020701255,1,"N","abiotic",6,4,"herb",0.4,NA,"1","brush","no_symmetry",0,1,0,0,1,7,3
"4032","24_BSUA_pB","BSUA","BS","U","A","B.pascuorum","B","Viridiplantae","Streptophyta","Ranunculales","Ranunculaceae","Anemone","hupehensis","Anemone hupehensis",0.0209597458032655,1,"E","biotic",4,7,"herb",0.6,NA,"0","dish_bowl","actinomorph",0,1,0,NA,1,3,2
"4033","06_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0209492869598452,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4034","06_ZHUB_pL","ZHUB","ZH","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0209476241163787,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4035","04_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0209302325581395,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4036","27_BSUB_lL","BSUB","BS","U","B","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","sp.","Trifolium sp.",0.0209282306947384,1,NA,"biotic",NA,NA,"herb",NA,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4037","31_ZHRF_lB","ZHRF","ZH","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0209233501035809,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4038","19_BSUA_lB","BSUA","BS","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0209187676728796,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4039","38_BSRE_lB","BSRE","BS","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","pratense","Trifolium pratense",0.0209147596741952,1,"N","biotic",6,5,"herb",1,NA,"1","flag","sigomorph",1,1,0,45.81712329,1,1,1
"4040","04_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Cornales","Hydrangeaceae","Hydrangea","longipes","Hydrangea longipes",0.0208980213089802,1,"E","biotic",2,7,"shrub",2,"efloras.org","1","dish_bowl","actinomorph",NA,1,NA,NA,2,3,2
"4041","02_BEUC_lB","BEUC","BE","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0208943687432212,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4042","04_ZHUC_lB","ZHUC","ZH","U","C","B.lapidarius","B","Viridiplantae","Streptophyta","Malvales","Malvaceae","Tilia","oliveri","Tilia oliveri",0.0208919082531782,1,"E","biotic",3,6,"tree",16,NA,"1","dish_bowl","actinomorph",NA,NA,NA,NA,4,3,2
"4043","37_BSRD_lB","BSRD","BS","R","D","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0208915050436445,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4044","14_ZHUC_pB","ZHUC","ZH","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0208800690250216,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4045","08_BEUB_pB","BEUB","BE","U","B","B.pascuorum","B","Viridiplantae","Streptophyta","Rosales","Rosaceae","Rubus","idaeus","Rubus idaeus",0.0208681603482514,1,"N","biotic",3,5,"shrub",2.5,NA,"1","brush","no_symmetry",1,1,0,47.27608696,2,7,3
"4046","28_ZHUB_pL","ZHUB","ZH","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Fabaceae spc",NA,"Fabaceae sp.",0.0208427929049551,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4047","40_BSUB_pL","BSUB","BS","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Onobrychis","viciifolia","Onobrychis viciifolia",0.0208333333333333,1,"E","biotic",4,5,"herb",0.8,NA,"1","flag","sigomorph",1,1,0,39.525,1,1,1
"4048","40_BSUB_pL","BSUB","BS","U","B","B.pascuorum","L","Viridiplantae","Streptophyta","Lamiales","Lamiaceae","Prunella","vulgaris","Prunella vulgaris",0.0208333333333333,1,"N","biotic",4,6,"herb",0.5,NA,"1","gullet","sigomorph",1,1,0,46.46666667,1,2,1
"4049","01_BEUA_lB","BEUA","BE","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Asterales","Asteraceae","Asteraceae spc","sp.","Asteraceae sp.",0.0208180052829005,1,NA,NA,NA,NA,"herb",NA,NA,NA,"dish_bowl","actinomorph",1,1,0,NA,1,3,2
"4050","17_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Solanales","Solanaceae","Solanum","dulcamara","Solanum dulcamara",0.0208087425896208,1,"N","biotic",3,6,"herb",6,NA,"1","bell_trumpet","actinomorph",0,1,0,NA,1,5,2
"4051","22_ZHUB_lL","ZHUB","ZH","U","B","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0208017915720414,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4052","13_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Securigera","varia","Securigera varia",0.0207971078561394,1,"N","biotic",3,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4053","02_BSUC_pB","BSUC","BS","U","C","B.pascuorum","B","Viridiplantae","Streptophyta","Boraginales","Boraginaceae","Borago","officinalis","Borago officinalis",0.0207924435721295,1,"N","biotic",6,5,"herb",0.6,NA,"1","dish_bowl","actinomorph",1,1,0,36.97222222,1,3,2
"4054","32_ZHUA_lB","ZHUA","ZH","U","A","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Securigera","varia","Securigera varia",0.0207329260116631,1,"N","biotic",3,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4055","08_ZHRE_lB","ZHRE","ZH","R","E","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0207263434651203,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4056","17_ZHRF_lB","ZHRF","ZH","R","F","B.lapidarius","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Securigera","varia","Securigera varia",0.0207102106869604,1,"N","biotic",3,6,"herb",1.2,NA,"1","flag","sigomorph",1,1,0,NA,1,1,1
"4057","19_ZHRE_pB","ZHRE","ZH","R","E","B.pascuorum","B","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0206860434668761,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
"4058","19_BEUB_lL","BEUB","BE","U","B","B.lapidarius","L","Viridiplantae","Streptophyta","Fabales","Fabaceae","Trifolium","repens","Trifolium repens",0.0206508135168961,1,"N","biotic",5,5,"herb",0.15,NA,"1","flag","sigomorph",1,1,0,44.5875,1,1,1
